City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,AQI_range
Jaipur,2018-06-26,46.38,80.01,8.16,21.35,28.71,27.42,0.75,9.73,51.49,90.0,yellow,1
Hyderabad,2018-06-26,16.23,41.54,3.95,23.21,15.22,12.73,0.26,5.93,17.5,41.0,green,0
Thiruvananthapuram,2018-06-26,15.12,39.79,3.24,5.81,5.72,2.89,0.94,5.67,24.74,55.0,yellow,1
Amaravati,2018-06-26,16.86,48.26,2.98,8.54,6.96,10.01,0.52,7.12,50.39,68.0,yellow,1
Amritsar,2018-06-26,49.85,229.22,10.6,15.85,26.44,6.33,1.0296205068528574,6.46,28.48,189.0,orange,2
Brajrajnagar,2018-06-26,30.66,53.71,4.93,10.81,15.74,5.84,2.5,12.38,7.73,107.0,orange,2
Kolkata,2018-06-26,30.5,46.08,1.27,37.12,38.33,3.19,0.38,2.29,34.84,61.0,yellow,1
Bengaluru,2018-06-26,32.62,56.97,5.69,13.9,13.51,42.98,0.93,4.78,18.29,92.0,yellow,1
Delhi,2018-06-26,29.98,92.12,8.89,34.16,26.14,35.67,0.72,13.16,33.09,128.0,orange,2
Kolkata,2018-06-27,22.66,33.83,2.13,29.53,31.65,3.68,0.38,1.22,20.27,53.0,yellow,1
Visakhapatnam,2018-06-27,33.04,113.38,2.63,41.73,23.17,10.05,0.56,18.17,13.23,111.0,orange,2
Bengaluru,2018-06-27,11.68,42.25,4.95,15.17,12.58,42.71,1.02,4.87,16.43,60.0,yellow,1
Jaipur,2018-06-27,53.68,70.62,11.58,23.61,35.14,25.29,0.8,9.54,23.74,94.0,yellow,1
Delhi,2018-06-27,52.48,111.4,9.03,31.0,25.96,44.57,0.84,10.43,44.04,126.0,orange,2
Hyderabad,2018-06-27,17.64,46.04,4.42,28.07,18.17,15.93,0.26,4.6,15.07,44.0,green,0
Amaravati,2018-06-27,16.85,54.97,5.26,10.6,10.0,11.26,0.57,7.55,43.4,56.0,yellow,1
Brajrajnagar,2018-06-27,22.36,43.09,6.22,8.51,14.74,5.69,2.57,12.18,6.19,108.0,orange,2
Amritsar,2018-06-27,30.38,85.39,10.56,16.22,26.78,6.23,1.0296205068528574,7.4,29.44,110.0,orange,2
Thiruvananthapuram,2018-06-27,13.41,39.18,3.26,2.6,3.96,2.54,0.83,5.64,22.35,51.0,yellow,1
Bengaluru,2018-06-28,9.23,34.44,6.3,17.93,14.8,42.01,0.99,5.5,15.6,57.0,yellow,1
Amritsar,2018-06-28,21.99,46.12,10.88,16.14,27.02,6.09,1.34,12.55,24.31,86.0,yellow,1
Hyderabad,2018-06-28,18.93,50.36,4.19,24.39,16.02,12.61,0.28,5.05,17.65,46.0,green,0
Delhi,2018-06-28,30.07,71.42,8.68,29.01,23.9,44.84,0.76,8.48,33.17,99.0,yellow,1
Visakhapatnam,2018-06-28,27.29,70.27,1.92,38.39,21.26,8.61,0.45,17.86,16.53,84.0,yellow,1
Thiruvananthapuram,2018-06-28,14.5,34.99,3.53,5.59,5.83,3.13,0.67,6.63,26.13,51.0,yellow,1
Jaipur,2018-06-28,54.1,45.71,11.04,12.34,23.33,21.52,0.64,10.02,41.04,155.0,orange,2
Amaravati,2018-06-28,16.46,33.5,5.95,17.41,14.19,11.74,0.61,4.72,40.44,65.0,yellow,1
Brajrajnagar,2018-06-28,18.95,38.45,4.01,7.8,11.8,5.04,2.48,12.34,10.2,108.0,orange,2
Talcher,2018-06-28,14.66,53.63,17.49,11.58,10.78,18.83,2.0,42.17,15.95,102.0,orange,2
Kolkata,2018-06-28,24.4,26.42,1.95,20.88,22.79,6.38,0.31,1.06,23.24,34.0,green,0
Thiruvananthapuram,2018-06-29,17.1,38.49,3.04,8.25,6.86,3.6,0.83,5.19,29.35,49.0,green,0
Amritsar,2018-06-29,14.6,40.21,10.77,16.86,27.63,5.96,1.0296205068528574,8.09,17.42,47.0,green,0
Amaravati,2018-06-29,18.4,49.43,4.29,13.66,10.85,13.37,0.38,5.51,48.0,66.0,yellow,1
Delhi,2018-06-29,37.11,84.12,10.99,30.43,26.78,42.44,0.87,9.36,31.43,90.0,yellow,1
Bengaluru,2018-06-29,11.93,44.86,10.26,17.94,17.54,37.54,0.99,5.95,17.84,51.0,yellow,1
Kolkata,2018-06-29,16.11,35.0,1.34,22.85,24.17,5.29,0.33,4.46,27.59,46.0,green,0
Talcher,2018-06-29,22.15,87.77,28.29,11.43,33.26,19.61,2.14,39.94,16.64,103.0,orange,2
Brajrajnagar,2018-06-29,32.68,63.16,5.91,9.4,15.3,5.0,2.52,12.43,9.39,107.0,orange,2
Visakhapatnam,2018-06-29,32.92,84.65,1.9,44.95,24.58,9.62,0.7,11.38,12.07,76.0,yellow,1
Jaipur,2018-06-29,77.05,50.54,9.06,15.56,24.24,17.72,0.52,8.04,30.16,123.0,orange,2
Hyderabad,2018-06-29,18.18,57.2,3.48,22.68,14.57,9.63,0.3,5.38,23.37,65.0,yellow,1
Amaravati,2018-06-30,20.31,49.14,3.84,12.76,9.99,12.81,0.41,7.54,61.59,96.0,yellow,1
Bengaluru,2018-06-30,18.23,65.8,32.78,33.04,38.97,26.36,1.0,6.63,10.67,66.0,yellow,1
Visakhapatnam,2018-06-30,33.78,79.51,1.56,36.11,20.18,12.56,0.43,12.05,24.91,85.0,yellow,1
Hyderabad,2018-06-30,20.85,57.03,6.27,26.4,18.78,14.04,0.33,6.64,22.0,62.0,yellow,1
Brajrajnagar,2018-06-30,46.65,94.54,6.6,10.23,16.84,4.88,2.6,12.53,10.8,109.0,orange,2
Thiruvananthapuram,2018-06-30,15.49,35.9,3.1,10.12,7.91,4.25,0.8,5.16,35.28,52.0,yellow,1
Talcher,2018-06-30,26.38,127.81,34.88,14.84,36.51,20.82,2.41,45.46,19.4,115.0,orange,2
Delhi,2018-06-30,41.41,103.75,10.42,32.89,28.23,40.71,0.91,9.55,31.21,113.0,orange,2
Kolkata,2018-06-30,28.7,55.13,0.59,17.93,18.5,4.44,0.32,4.76,31.3,50.0,green,0
Jaipur,2018-06-30,73.53,66.1,9.31,14.69,23.79,11.11,0.55,9.04,34.25,135.0,orange,2
Amritsar,2018-06-30,26.32,72.24,11.82,17.53,29.34,6.64,1.0296205068528574,9.9,26.17,50.0,green,0
Bengaluru,2018-07-01,19.15,64.03,24.59,22.68,32.18,26.09,0.89,6.11,11.29,72.0,yellow,1
Brajrajnagar,2018-07-01,45.42,76.09,5.22,11.47,16.7,5.0,2.68,12.93,11.71,111.0,orange,2
Thiruvananthapuram,2018-07-01,17.82,33.89,3.26,7.74,6.75,3.45,0.68,6.42,33.36,48.0,green,0
Hyderabad,2018-07-01,16.91,39.49,3.41,27.03,16.84,14.34,0.3,7.1,25.21,60.0,yellow,1
Delhi,2018-07-01,34.18,97.81,10.82,28.46,26.45,44.47,0.78,8.53,28.09,102.0,orange,2
Jaipur,2018-07-01,92.72,127.94,10.68,22.37,33.05,14.91,0.3,10.73,28.59,153.0,orange,2
Kolkata,2018-07-01,27.7,57.99,0.47,14.31,14.73,3.71,0.32,11.14,37.19,58.0,yellow,1
Amaravati,2018-07-01,23.99,46.59,3.45,16.64,11.74,15.06,0.51,5.01,46.14,68.0,yellow,1
Visakhapatnam,2018-07-01,32.22,91.28,1.51,37.53,20.92,10.45,0.56,13.1,21.67,79.0,yellow,1
Talcher,2018-07-01,24.39,124.45,23.92,12.91,28.65,20.28,2.16,43.89,20.54,121.0,orange,2
Amritsar,2018-07-01,39.38,89.71,13.26,18.89,32.13,7.34,1.0296205068528574,3.78,39.68,94.0,yellow,1
Amaravati,2018-07-02,20.36,41.99,4.47,15.53,11.98,13.73,0.52,6.62,53.13,76.0,yellow,1
Delhi,2018-07-02,34.24,122.23,7.87,25.74,22.61,36.17,0.65,8.82,33.79,111.0,orange,2
Kolkata,2018-07-02,29.26,55.35,0.88,19.66,20.51,2.88,0.37,9.13,40.46,62.0,yellow,1
Hyderabad,2018-07-02,16.48,42.25,3.82,24.21,15.61,9.17,0.24,5.74,23.96,53.0,yellow,1
Thiruvananthapuram,2018-07-02,19.23,34.53,3.1,9.0,7.28,3.03,0.74,5.33,32.83,46.0,green,0
Talcher,2018-07-02,21.0,104.21,30.44,7.05,27.72,22.07,2.38,51.82,20.75,111.0,orange,2
Amritsar,2018-07-02,42.91,96.36,13.17,18.79,31.94,7.41,1.0296205068528574,4.23,36.15,96.0,yellow,1
Visakhapatnam,2018-07-02,31.92,79.9,1.43,34.59,19.33,11.96,0.48,15.3,20.82,95.0,yellow,1
Jaipur,2018-07-02,42.08,92.06,11.21,20.43,31.64,14.54,0.55,10.97,29.6,151.0,orange,2
Brajrajnagar,2018-07-02,30.04,53.49,3.47,9.57,13.04,4.76,2.46,12.34,11.21,106.0,orange,2
Bengaluru,2018-07-02,16.29,55.13,28.13,27.31,31.9,24.06,0.88,6.9,16.14,63.0,yellow,1
Bengaluru,2018-07-03,21.63,62.68,23.02,20.07,28.51,20.48,0.87,7.51,16.04,63.0,yellow,1
Amritsar,2018-07-03,29.81,42.27,13.11,18.68,31.77,7.44,1.0296205068528574,9.09,21.49,59.0,yellow,1
Kolkata,2018-07-03,27.81,50.73,4.36,29.82,33.96,1.65,0.39,1.63,21.63,50.0,green,0
Amaravati,2018-07-03,15.08,38.79,5.11,13.96,11.66,10.28,0.4,4.9,44.36,70.0,yellow,1
Hyderabad,2018-07-03,16.28,41.16,3.42,23.43,14.97,12.43,0.26,5.56,22.53,59.0,yellow,1
Delhi,2018-07-03,44.55,109.65,11.74,37.27,32.19,38.7,0.86,10.11,39.78,122.0,orange,2
Brajrajnagar,2018-07-03,38.52,55.35,5.09,11.42,16.5,5.24,2.71,12.88,9.38,111.0,orange,2
Visakhapatnam,2018-07-03,38.8,86.26,2.42,44.72,25.19,11.77,0.5,13.39,18.01,80.0,yellow,1
Jaipur,2018-07-03,42.91,64.43,11.13,18.48,29.59,12.28,0.54,11.7,31.25,94.0,yellow,1
Thiruvananthapuram,2018-07-03,23.0,43.26,3.11,9.57,7.62,2.94,0.83,6.47,30.42,53.0,yellow,1
Talcher,2018-07-03,19.47,122.99,26.59,6.14,25.68,21.53,2.27,47.43,18.66,105.0,orange,2
Bengaluru,2018-07-04,18.55,71.37,17.71,15.35,23.4,22.71,0.79,6.49,14.42,60.0,yellow,1
Amaravati,2018-07-04,19.42,69.33,5.64,13.23,11.71,10.96,0.41,5.6,47.28,75.0,yellow,1
Kolkata,2018-07-04,33.61,53.17,7.07,31.37,38.44,3.36,0.43,2.12,17.4,58.0,yellow,1
Jaipur,2018-07-04,45.51,75.61,11.12,16.82,27.94,11.13,0.48,11.0,34.1,89.0,yellow,1
Brajrajnagar,2018-07-04,36.48,62.09,5.99,10.39,16.28,4.94,2.43,12.62,8.97,108.0,orange,2
Amritsar,2018-07-04,57.48,49.28,19.18,18.73,34.32,7.33,1.0296205068528574,11.28,20.67,83.0,yellow,1
Thiruvananthapuram,2018-07-04,18.41,42.32,3.16,6.67,6.12,2.42,0.88,6.52,28.5,56.0,yellow,1
Jorapokhar,2018-07-04,56.32867773999477,49.82,6.15,6.44,32.71227971554352,6.54,0.44,26.54,7.3,71.0,yellow,1
Hyderabad,2018-07-04,15.97,58.87,3.7,22.07,14.46,10.13,0.35,5.95,21.98,71.0,yellow,1
Delhi,2018-07-04,45.76,113.75,8.01,31.17,25.67,37.0,0.78,10.14,45.71,128.0,orange,2
Visakhapatnam,2018-07-04,33.39,102.52,2.81,45.59,26.38,11.74,0.45,15.11,22.69,90.0,yellow,1
Talcher,2018-07-04,29.32,172.0,44.73,5.03,36.31,22.35,2.41,56.17,19.5,134.0,orange,2
Talcher,2018-07-05,23.7,155.58,45.82,3.42,35.92,21.86,2.3,53.27,19.05,144.0,orange,2
Jorapokhar,2018-07-05,56.32867773999477,65.94,6.64,6.0,32.71227971554352,6.56,0.33,19.91,6.12,53.0,yellow,1
Brajrajnagar,2018-07-05,31.92,63.99,4.54,11.38,15.92,4.76,2.14,12.69,9.16,103.0,orange,2
Bengaluru,2018-07-05,20.36,74.52,17.18,17.48,24.0,21.44,0.82,6.47,15.83,61.0,yellow,1
Delhi,2018-07-05,50.41,133.6,13.52,38.05,33.66,38.45,0.95,11.14,41.14,130.0,orange,2
Jaipur,2018-07-05,79.95,132.67,10.92,15.53,26.45,10.0,0.59,9.44,32.81,154.0,orange,2
Kolkata,2018-07-05,42.66,47.83,7.93,40.22,48.15,25.45,0.41,6.57,10.01,57.0,yellow,1
Amritsar,2018-07-05,35.43,75.99,4.7,7.37,11.84,4.63,1.0296205068528574,5.02,31.48,71.0,yellow,1
Thiruvananthapuram,2018-07-05,19.07,40.65,2.94,7.66,6.46,2.48,0.8,5.86,28.1,51.0,yellow,1
Hyderabad,2018-07-05,13.22,40.07,4.16,22.74,15.17,10.6,0.25,6.07,20.08,68.0,yellow,1
Visakhapatnam,2018-07-05,24.36,91.04,2.81,41.02,23.76,9.97,0.43,10.52,16.46,100.0,yellow,1
Amaravati,2018-07-05,13.93,48.97,5.11,10.72,9.94,11.11,0.33,6.52,44.77,73.0,yellow,1
Kolkata,2018-07-06,40.26,65.18,6.53,48.65,55.18,1.52,0.44,1.09,20.83,77.0,yellow,1
Brajrajnagar,2018-07-06,37.85,78.56,4.67,10.43,15.1,4.64,2.17,12.43,9.26,103.0,orange,2
Amritsar,2018-07-06,57.96,119.11,8.37,9.12,17.48,5.47,0.16,10.6,37.0,101.0,orange,2
Thiruvananthapuram,2018-07-06,18.6,46.16,3.02,8.43,6.94,2.39,0.78,6.89,31.54,51.0,yellow,1
Hyderabad,2018-07-06,20.05,48.6,4.7,26.0,17.26,11.89,0.3,5.06,18.73,49.0,green,0
Jorapokhar,2018-07-06,56.32867773999477,159.22,6.53,6.8,32.71227971554352,6.59,0.35,30.23,9.44,111.0,orange,2
Visakhapatnam,2018-07-06,27.25,71.62,11.52,41.73,31.19,10.3,0.54,12.32,16.69,85.0,yellow,1
Delhi,2018-07-06,57.12,163.19,16.15,36.71,35.28,48.7,0.94,10.27,40.01,147.0,orange,2
Bengaluru,2018-07-06,21.44,58.91,17.06,16.86,23.64,22.71,0.86,6.63,15.59,65.0,yellow,1
Amaravati,2018-07-06,18.29,41.01,6.12,17.63,14.44,13.21,0.63,6.53,37.35,85.0,yellow,1
Talcher,2018-07-06,26.47,145.76,49.75,3.85,38.02,21.4,2.29,53.25,20.95,138.0,orange,2
Jaipur,2018-07-06,51.39,164.14,9.99,16.71,26.7,9.21,0.75,10.3,49.06,155.0,orange,2
Jorapokhar,2018-07-07,56.32867773999477,113.33,6.41,6.78,32.71227971554352,6.57,0.3,22.49,7.79,123.0,orange,2
Amritsar,2018-07-07,51.58,109.11,11.37,9.3,20.67,6.76,0.18,7.1,40.35,107.0,orange,2
Hyderabad,2018-07-07,22.74,51.43,4.4,27.25,17.7,22.28,0.34,5.19,18.53,59.0,yellow,1
Visakhapatnam,2018-07-07,35.14,101.2,12.11,42.5,32.46,9.88,0.58,22.36,14.14,87.0,yellow,1
Amaravati,2018-07-07,17.25,32.02,2.58,6.82,5.82,11.04,0.37,4.65,65.23,83.0,yellow,1
Brajrajnagar,2018-07-07,49.42,93.84,5.61,10.53,16.13,4.76,2.27,12.59,10.13,104.0,orange,2
Bengaluru,2018-07-07,15.56,38.84,13.94,17.49,22.69,22.06,0.76,7.2,18.73,56.0,yellow,1
Jaipur,2018-07-07,62.56,171.89,8.19,17.3,25.49,8.63,0.89,10.34,56.81,141.0,orange,2
Talcher,2018-07-07,23.59,139.36,24.64,5.04,27.07,19.92,2.27,51.4,20.51,128.0,orange,2
Delhi,2018-07-07,61.93,158.13,8.99,34.43,28.17,51.84,0.9,10.4,53.82,155.0,orange,2
Thiruvananthapuram,2018-07-07,16.08,44.91,3.13,8.66,7.15,1.89,0.78,5.85,29.99,53.0,yellow,1
Kolkata,2018-07-07,18.54,37.89,8.62,31.28,39.9,4.06,0.36,1.29,16.83,65.0,yellow,1
Jorapokhar,2018-07-08,56.32867773999477,96.66,6.58,6.76,32.71227971554352,6.62,0.3,25.04,5.7,104.0,orange,2
Bengaluru,2018-07-08,22.83,42.49,13.04,14.5,19.14,22.05,0.89,7.09,16.35,62.0,yellow,1
Thiruvananthapuram,2018-07-08,7.0,36.83,3.17,7.14,6.37,1.98,0.72,5.98,29.37,46.0,green,0
Amritsar,2018-07-08,41.99,92.76,11.28,9.2,20.48,6.75,0.46,6.03,38.63,95.0,yellow,1
Brajrajnagar,2018-07-08,31.45,53.03,4.7,9.56,14.25,4.56,2.19,12.7,8.26,103.0,orange,2
Hyderabad,2018-07-08,19.92,45.9,4.05,25.11,16.11,27.07,0.28,5.61,20.17,62.0,yellow,1
Kolkata,2018-07-08,9.84,28.42,3.09,17.9,20.99,5.91,0.3,1.35,27.19,36.0,green,0
Amaravati,2018-07-08,13.43,26.94,2.11,5.31,4.54,9.79,0.46,5.17,54.03,73.0,yellow,1
Visakhapatnam,2018-07-08,33.26,80.16,9.85,37.76,28.08,10.5,0.5,10.86,17.08,88.0,yellow,1
Jaipur,2018-07-08,61.82,174.4,9.04,18.38,27.42,9.48,0.78,10.72,57.03,154.0,orange,2
Delhi,2018-07-08,68.2,179.05,14.86,39.85,35.86,57.11,0.98,11.6,65.27,176.0,orange,2
Talcher,2018-07-08,23.54,105.13,21.82,3.97,22.04,19.74,2.32,53.9,21.47,113.0,orange,2
Bengaluru,2018-07-09,21.11,56.44,20.04,18.16,27.64,22.46,0.88,7.5,13.71,66.0,yellow,1
Thiruvananthapuram,2018-07-09,15.77,29.21,3.28,11.32,8.48,1.88,0.79,7.12,29.82,50.0,green,0
Hyderabad,2018-07-09,16.63,36.37,4.05,23.21,15.32,21.08,0.22,5.45,18.43,44.0,green,0
Amaravati,2018-07-09,16.83,38.25,3.04,7.43,6.51,9.56,0.37,5.69,61.43,75.0,yellow,1
Brajrajnagar,2018-07-09,29.41,49.46,4.55,9.23,13.78,4.38,2.14,12.59,7.95,102.0,orange,2
Amritsar,2018-07-09,43.36,87.53,11.31,9.17,20.48,6.88,0.15,9.03,38.7,93.0,yellow,1
Talcher,2018-07-09,13.64,57.78,17.94,2.07,15.4,19.25,2.06,43.46,22.09,102.0,orange,2
Delhi,2018-07-09,70.48,169.96,9.06,35.14,28.69,55.38,0.93,11.0,54.8,168.0,orange,2
Jorapokhar,2018-07-09,56.32867773999477,81.75,7.71,7.27,32.71227971554352,6.67,0.32,22.98,6.36,89.0,yellow,1
Jaipur,2018-07-09,61.97,169.73,9.41,16.79,26.19,9.9,0.77,9.83,59.01,157.0,orange,2
Kolkata,2018-07-09,15.7,30.91,9.46,34.35,43.82,3.46,0.36,1.16,16.92,36.0,green,0
Visakhapatnam,2018-07-09,34.32,88.43,9.08,41.61,29.51,10.21,0.49,17.0,20.19,81.0,yellow,1
Hyderabad,2018-07-10,19.7,44.03,4.15,21.7,14.62,13.74,0.25,5.47,16.26,48.0,green,0
Delhi,2018-07-10,47.48,112.45,7.74,28.19,24.09,47.18,0.81,10.92,43.89,140.0,orange,2
Thiruvananthapuram,2018-07-10,10.73,27.82,3.1,14.09,9.82,1.69,0.81,6.66,27.51,65.0,yellow,1
Kolkata,2018-07-10,18.81,38.66,7.32,34.69,42.01,1.93,0.37,1.23,14.0,56.0,yellow,1
Jaipur,2018-07-10,53.08,125.02,10.13,15.06,23.27,13.56,0.72,8.84,56.39,136.0,orange,2
Brajrajnagar,2018-07-10,27.87,50.74,5.23,9.72,14.95,4.48,2.22,12.64,7.22,104.0,orange,2
Visakhapatnam,2018-07-10,30.08,82.39,10.04,38.24,28.5,10.28,0.47,25.43,17.19,91.0,yellow,1
Amaravati,2018-07-10,18.16,38.17,3.03,6.81,6.17,10.87,0.36,5.36,53.27,63.0,yellow,1
Jorapokhar,2018-07-10,56.32867773999477,86.9,7.74,7.44,32.71227971554352,6.71,0.28,24.14,7.53,85.0,yellow,1
Bengaluru,2018-07-10,36.65,52.63,19.76,20.32,28.01,20.65,0.87,7.49,14.05,63.0,yellow,1
Amritsar,2018-07-10,52.64,68.71,8.86,10.8,19.66,7.33,0.23,7.33,25.46,88.0,yellow,1
Talcher,2018-07-10,16.27,87.85,24.1,3.49,21.05,19.34,2.15,37.22,20.85,102.0,orange,2
Amaravati,2018-07-11,16.89,30.98,2.61,6.37,5.51,10.19,0.39,6.75,54.84,62.0,yellow,1
Kolkata,2018-07-11,18.01,36.07,4.76,29.23,33.98,5.65,0.38,1.11,18.3,49.0,green,0
Bengaluru,2018-07-11,20.8,53.13,17.69,16.23,24.79,22.12,0.9,8.27,14.5,78.0,yellow,1
Amritsar,2018-07-11,28.48,46.52,9.4,10.06,19.46,7.42,0.47,7.25,30.39,81.0,yellow,1
Delhi,2018-07-11,39.78,102.39,8.76,31.82,26.63,39.31,0.84,11.26,34.6,111.0,orange,2
Thiruvananthapuram,2018-07-11,17.48,36.89,2.81,12.2,8.77,1.72,0.84,7.0,30.21,53.0,yellow,1
Jaipur,2018-07-11,51.71,82.22,10.65,18.88,28.65,16.77,0.68,8.4,37.09,108.0,orange,2
Visakhapatnam,2018-07-11,31.55,84.57,22.42,43.01,41.13,13.34,0.4,27.6,9.27,83.0,yellow,1
Brajrajnagar,2018-07-11,29.38,49.42,6.44,9.99,16.42,4.37,2.3,12.73,6.93,104.0,orange,2
Jorapokhar,2018-07-11,56.32867773999477,100.95,7.32,7.34,32.71227971554352,6.64,0.29,22.15,38.91,92.0,yellow,1
Talcher,2018-07-11,24.07,115.13,31.62,3.09,27.21,20.04,2.39,43.62,19.41,108.0,orange,2
Hyderabad,2018-07-11,19.05,45.74,4.55,23.04,15.63,11.45,0.3,4.83,19.91,54.0,yellow,1
Talcher,2018-07-12,17.92,64.18,27.63,3.43,23.18,20.19,2.44,48.48,19.79,108.0,orange,2
Kolkata,2018-07-12,18.38,36.92,4.68,27.7,32.37,11.69,0.4,1.28,16.2,42.0,green,0
Visakhapatnam,2018-07-12,25.83,70.56,19.44,43.68,38.33,16.21,0.85,30.88,9.06,84.0,yellow,1
Jorapokhar,2018-07-12,56.32867773999477,98.9,7.33,7.15,32.71227971554352,6.73,0.29,25.75,16.8,102.0,orange,2
Jaipur,2018-07-12,66.31,82.09,10.16,17.37,27.5,14.28,0.73,9.51,32.42,142.0,orange,2
Hyderabad,2018-07-12,11.93,16.09,4.73,22.14,15.24,19.37,0.25,4.96,20.46,49.0,green,0
Amritsar,2018-07-12,36.03,55.76,10.43,8.76,19.19,7.64,1.0296205068528574,5.66,25.23,50.0,green,0
Bengaluru,2018-07-12,17.82,51.19,15.33,14.74,20.39,21.33,0.75,8.6,15.79,56.0,yellow,1
Thiruvananthapuram,2018-07-12,16.18,39.8,2.99,10.8,8.03,1.94,0.87,5.75,28.53,60.0,yellow,1
Amaravati,2018-07-12,15.95,25.24,7.52,7.16,10.56,16.27,0.64,8.77,37.76,79.0,yellow,1
Brajrajnagar,2018-07-12,30.48,44.06,4.76,9.6,14.36,4.88,2.28,12.93,7.72,105.0,orange,2
Delhi,2018-07-12,46.53,127.08,10.21,34.22,28.48,35.01,0.76,10.92,45.16,130.0,orange,2
Jaipur,2018-07-13,27.49,55.56,10.53,18.46,28.96,11.97,0.63,10.32,29.86,90.0,yellow,1
Amaravati,2018-07-13,14.05,30.86,2.4,7.74,6.2,13.78,0.16,6.45,30.33,37.0,green,0
Kolkata,2018-07-13,13.55,40.49,7.16,27.36,34.51,10.37,0.38,0.97,13.9,39.0,green,0
Talcher,2018-07-13,15.79,79.97,27.12,2.51,21.98,20.68,2.41,53.46,20.85,108.0,orange,2
Delhi,2018-07-13,28.44,61.6,12.27,31.94,29.09,33.49,0.88,10.69,26.96,109.0,orange,2
Amritsar,2018-07-13,16.45,33.03,10.6,9.01,18.3,7.67,1.0296205068528574,11.91,17.04,60.0,yellow,1
Hyderabad,2018-07-13,13.21,26.26,4.5,20.22,14.07,10.32,0.27,6.21,15.7,37.0,green,0
Bengaluru,2018-07-13,16.63,47.82,12.73,15.78,20.25,23.13,0.78,7.14,18.07,53.0,yellow,1
Jorapokhar,2018-07-13,56.32867773999477,89.74,7.5,7.05,32.71227971554352,6.68,0.3,21.22,5.38,94.0,yellow,1
Brajrajnagar,2018-07-13,29.94,43.49,3.96,9.26,13.22,6.46,2.27,12.87,8.68,105.0,orange,2
Thiruvananthapuram,2018-07-13,17.58,46.58,3.02,11.87,8.77,2.25,0.92,5.02,26.85,65.0,yellow,1
Visakhapatnam,2018-07-13,28.16,82.2,14.49,36.77,31.34,11.59,0.45,19.09,12.36,68.0,yellow,1
Visakhapatnam,2018-07-14,36.57,84.99,16.34,37.66,33.32,9.84,0.54,2.72,7.93,91.0,yellow,1
Jaipur,2018-07-14,26.18,59.32,10.44,18.85,29.28,11.89,0.62,8.47,32.24,60.0,yellow,1
Amaravati,2018-07-14,9.85,29.97,3.12,7.5,6.61,15.05,0.4,6.02,21.63,35.0,green,0
Thiruvananthapuram,2018-07-14,11.88,36.38,3.06,8.59,7.06,1.99,0.75,6.97,27.58,50.0,green,0
Hyderabad,2018-07-14,17.97,40.97,5.45,26.02,17.84,11.15,0.28,6.88,15.88,42.0,green,0
Talcher,2018-07-14,17.77,60.31,23.12,2.17,19.31,19.71,2.49,53.34,20.47,107.0,orange,2
Brajrajnagar,2018-07-14,25.35,37.98,3.73,7.72,11.45,7.8,2.08,12.27,8.23,102.0,orange,2
Delhi,2018-07-14,33.82,70.35,13.24,31.63,31.3,34.11,0.84,11.13,29.2,96.0,yellow,1
Bengaluru,2018-07-14,18.87,60.54,16.04,15.81,22.41,21.52,0.75,7.47,16.19,57.0,yellow,1
Kolkata,2018-07-14,12.25,30.87,4.49,21.61,26.11,9.79,0.37,1.01,12.06,41.0,green,0
Jorapokhar,2018-07-14,56.32867773999477,66.96,7.41,7.09,32.71227971554352,6.61,0.28,20.74,4.84,77.0,yellow,1
Talcher,2018-07-15,12.41,46.25,44.6,2.21,34.8,26.69,2.45,58.6,18.73,109.0,orange,2
Thiruvananthapuram,2018-07-15,9.01,21.69,3.06,6.91,5.91,1.91,0.66,6.22,28.42,42.0,green,0
Brajrajnagar,2018-07-15,13.0,23.51,3.75,5.59,9.34,7.3,2.0,11.95,7.14,101.0,orange,2
Hyderabad,2018-07-15,16.12,39.28,5.46,25.58,17.67,11.51,0.31,6.66,21.52,58.0,yellow,1
Bengaluru,2018-07-15,17.08,63.33,12.09,12.25,16.7,20.98,0.71,6.66,17.01,62.0,yellow,1
Visakhapatnam,2018-07-15,21.84,49.03,14.0,35.28,30.14,6.86,0.42,3.69,5.98,68.0,yellow,1
Jorapokhar,2018-07-15,56.32867773999477,69.66,7.4,7.32,32.71227971554352,6.67,0.34,29.04,11.75,70.0,yellow,1
Jaipur,2018-07-15,25.63,41.93,11.06,23.25,34.29,11.22,0.79,8.56,31.86,62.0,yellow,1
Delhi,2018-07-15,37.76,78.42,8.28,28.9,25.51,32.08,0.78,10.64,28.01,92.0,yellow,1
Kolkata,2018-07-15,7.72,19.72,3.11,15.6,18.71,9.52,0.37,1.08,17.87,28.0,green,0
Amaravati,2018-07-15,8.68,26.62,2.19,5.01,4.44,12.07,0.31,6.29,19.52,31.0,green,0
Delhi,2018-07-16,37.32,83.03,13.87,33.31,32.44,36.19,0.96,9.51,23.59,95.0,yellow,1
Amritsar,2018-07-16,28.43,47.3,9.81,9.41,18.61,7.55,0.0,3.1,29.37,49.0,green,0
Jaipur,2018-07-16,39.39,52.99,10.17,21.92,32.03,14.39,0.65,9.6,33.6,86.0,yellow,1
Bengaluru,2018-07-16,19.93,47.19,19.67,16.2,25.39,21.92,0.8,7.32,13.25,59.0,yellow,1
Visakhapatnam,2018-07-16,28.49,99.19,12.1,33.71,27.76,15.54,0.52,14.09,9.15,70.0,yellow,1
